0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.5339203702188872,1.2293517286646731,-0.8117423656298992,-0.3022215086548793,1.0207607265845056,-1.7765925279453545,0.8036817804931016,0.15553749706382367,-0.15969091147638279,-1.5079095019815454,-0.2825124304320875,0.9091033762919428,-0.14731183555293348,0.3125726317132576,0.04573342606198832,0.9604150978708271,-0.002814782015659793,-1.2650078608581827,-1.2564419811451373,-2.2262835555427265,0
0.6215203349666545,-0.4068577540436755,0.4141619696251173,-1.3072238417096156,0.8602724844227035,1.3712560739804374,-0.1295568127049344,0.7023068719489427,0.0731476134354643,1.8163871676352459,0.9099526289179927,1.3367175350889065,1.0153283472737702,1.7863894210966957,-0.1736793249442618,0.6238611627769376,0.6559921135764847,0.7569541010139464,-2.3445364988060335,-0.9060294769552831,0
0.6032633331367967,1.6526117404148848,1.027113302024003,-0.5117329662805037,0.6675430215439119,1.8336050719042147,0.28805130105606597,0.5191810400578628,0.623838633163223,-0.4933074607816866,1.058932873245231,-0.7723533784604363,0.1103246243023695,0.39240173088757996,1.463142156098417,-0.5111608559436336,-1.3497583846016754,-0.8867618163164225,-1.1449286206487006,1.2548710515951806,0
-0.18023646186787215,-0.053655922312995374,-0.7848714638710219,0.31763010440762496,0.0661375926671858,0.14010545712569103,0.17959947966356657,0.19071685044121184,-0.2448243629570314,-0.9816644128211497,-0.23365033189742754,0.5246302205387398,-1.384365573265951,1.137633442529348,1.8328498719791295,-1.1633158213787886,0.9853456826111344,-0.011026540676372263,-1.3688845976911008,-0.06433255364207272,0
1.9678138005102364,0.3893716302704095,1.5147467227637015,0.16221830461312897,-2.2796954467907535,-1.0654275844838654,0.3440933357290363,0.3979880416058039,-0.6676308647046955,0.09026206195240265,1.201450109545576,0.5666903633234347,0.8325109364562822,-0.717352319126,-0.5110077706456824,-1.4853209569777472,1.0434346073892435,-0.9449007705811858,-0.2841314137695371,0.037020895222358616,0
-0.8711139205277452,1.5632676635821996,-0.7269064117605303,1.2035953176557794,-0.17748424316086742,-1.1503458904909099,-0.4524750818998232,0.07734188548352566,-0.5343719207374109,1.0752927483216925,-0.3136707983203599,0.44051297628130964,1.4426377453504615,-1.238202080365833,-1.3240416026727275,0.24689915751409233,0.2041112025021605,0.4065026287922591,-0.8885474145032282,0.015617534401659246,0
-0.8782663783063813,-0.9840225686124497,0.5994784080548718,0.5101134566007347,0.7834316649240859,0.7693622482929775,1.0691854874346807,0.1738989117999826,1.8311312466621008,0.12014039275437495,0.4915458265211928,0.6864961425368182,0.22237106621967545,0.20577203818874945,-0.17733309695735097,-0.9799844717871813,-0.5339716982003958,-0.070496365744141,-0.17505256775928513,-0.3356443894724926,0
1.0249712033179046,-0.14089544395734246,0.7614258846537689,0.9204330423664778,1.096937645399686,-0.9379596169610226,0.9387017854362391,0.6296695625764382,-1.3118313924538416,-1.2084949869942603,1.0248370465847378,-0.46377012369885345,-0.6559758957084503,-0.8758180253226621,-0.3026833542299079,-0.6219455676607769,-1.1086518645602188,0.7063180055997086,-1.7837372833614082,-0.25102015103975295,0
-0.5031172585897187,-1.284815039061822,1.0160728119944509,1.9694807835982855,1.28046441359579,0.5563730017298562,0.9823464595667253,0.6540162507134097,-0.5918547545610392,-0.4332475949638882,1.185118431558074,0.046059924597390486,0.7456382637739296,-0.46282644908485565,0.7082794275096199,-1.9751010784437135,-0.8139947851945571,-1.0815974106066875,-1.6689445782398606,0.7570005528102834,0
1.6046415441065505,0.297808011073944,1.3230239643262571,-1.106425200207534,0.4307873617805418,-0.7775550781733862,-0.1261765602103042,0.27716927118261325,0.03932952956909941,-0.01787371855564606,0.9803652002713509,1.0524917746497353,-0.15100793854458686,-0.9093212457269025,2.4084842024932267,-0.2849923248120501,-1.8980734211612056,-0.07553595051696653,0.020898506810458795,-2.593260214440679,0
